"Data, valanda";"Kiekis, kWh"
"2026-03-31T08:15:00+03:00";"0.014"
"2026-03-31T08:30:00+03:00";"0.052"
"2026-03-31T08:45:00+03:00";"0.078"
"2026-03-31T09:00:00+03:00";"0.773"
"2026-03-31T09:15:00+03:00";"0.246"
"2026-03-31T09:30:00+03:00";"0.039"
"2026-03-31T09:45:00+03:00";"0.035"
"2026-03-31T10:00:00+03:00";"0.029"
"2026-03-31T10:15:00+03:00";"0.071"
"2026-03-31T10:30:00+03:00";"0.099"
"2026-03-31T10:45:00+03:00";"0.120"
"2026-03-31T11:00:00+03:00";"0.140"
"2026-03-31T11:15:00+03:00";"0.154"
"2026-03-31T11:30:00+03:00";"0.143"
"2026-03-31T11:45:00+03:00";"0.037"
"2026-03-31T12:00:00+03:00";"0.060"
"2026-03-31T12:15:00+03:00";"0.420"
"2026-03-31T12:30:00+03:00";"0.136"
"2026-03-31T12:45:00+03:00";"0.480"
"2026-03-31T13:00:00+03:00";"0.135"
"2026-03-31T13:15:00+03:00";"0.049"
"2026-03-31T13:30:00+03:00";"0.051"
"2026-03-31T13:45:00+03:00";"0.041"
"2026-03-31T14:00:00+03:00";"0.197"
"2026-03-31T14:15:00+03:00";"0.230"
"2026-03-31T14:30:00+03:00";"0.113"
"2026-03-31T14:45:00+03:00";"0.107"
"2026-03-31T15:00:00+03:00";"0.086"
"2026-03-31T15:15:00+03:00";"0.048"
"2026-03-31T15:30:00+03:00";"0.035"
"2026-03-31T15:45:00+03:00";"0.145"
"2026-03-31T16:00:00+03:00";"0.025"
"2026-03-31T16:15:00+03:00";"0.025"
"2026-03-31T16:30:00+03:00";"0.155"
"2026-03-31T16:45:00+03:00";"0.030"
"2026-03-31T17:00:00+03:00";"0.034"
"2026-03-31T17:15:00+03:00";"0.036"
"2026-03-31T17:30:00+03:00";"0.111"
"2026-03-31T17:45:00+03:00";"0.038"
"2026-03-31T18:00:00+03:00";"0.061"
"2026-03-31T18:15:00+03:00";"0.035"
"2026-03-31T18:30:00+03:00";"0.028"
"2026-03-31T18:45:00+03:00";"0.033"
"2026-03-31T19:00:00+03:00";"0.035"
"2026-03-31T19:15:00+03:00";"0.035"
"2026-03-31T19:30:00+03:00";"0.031"
"2026-03-31T19:45:00+03:00";"0.030"
"2026-03-31T20:00:00+03:00";"0.028"
"2026-03-31T20:15:00+03:00";"0.044"
"2026-03-31T20:30:00+03:00";"0.192"
"2026-03-31T20:45:00+03:00";"0.058"
"2026-03-31T21:00:00+03:00";"0.047"
"2026-03-31T21:15:00+03:00";"0.048"
"2026-03-31T21:30:00+03:00";"0.048"
"2026-03-31T21:45:00+03:00";"0.053"
"2026-03-31T22:00:00+03:00";"0.047"
"2026-03-31T22:15:00+03:00";"0.023"
"2026-03-31T22:30:00+03:00";"0.029"
"2026-03-31T22:45:00+03:00";"0.028"
"2026-03-31T23:00:00+03:00";"0.029"
"2026-03-31T23:15:00+03:00";"0.028"
"2026-03-31T23:30:00+03:00";"0.028"
"2026-03-31T23:45:00+03:00";"0.025"
